Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
03-Jan 08:00:00,3.006665974014867,3.006665974014867,0.0,0.0,-9.050421778924022,3.006665974014867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2262.717635161026,0.0,2262.717635161026,0.0,0.0,0.08,
03-Jan 09:00:00,87.19526004396651,23.28905166168191,581.7792816282112,313.1580017589222,-7.679912578921665,-225.96274171495565,28.562562202377517,14.513581929012576,0.0,2211.9704139694877,45.29915064982752,292.7975225713718,-172.0281956751877,-5.582193854397696,7.105427357601002E-15,0.0,13.983373422714834,0.0,0.0,7.561063885050405,0.0,2029.9396929701088,47.488167539292256,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1982.4515254308167,1982.4515254308167,0.0,2225.623903437075,1982.4515254308167,243.17237800625855,0.0,0.7729573455133678,0.08,
03-Jan 10:00:00,195.3137551513442,36.84432291158865,753.8586215577802,537.9235390149189,-5.388847899676248,-342.6097838635747,38.7293231227741,8.739984424069005,0.0,4016.8201557235407,7.108189904278755,695.7986760788629,-168.8504932024473,-9.50535039209572,0.0,0.0,22.816240220004257,0.0,0.0,21.92392638221323,0.0,3447.5289667327247,41.62216383714403,0.0,0.0,0.0,0.0,1810.8763387656704,0.0,2690.87633876567,1595.0304641299103,1595.0304641299103,0.0,1595.0304641299035,1595.0304641299035,0.0,6.821210263296962E-12,0.36204695425335626,0.08,
03-Jan 11:00:00,232.36945009395924,68.39369978576025,593.5837370097646,564.2166234296795,-3.3581625575238125,-331.8471733357203,23.83337816013524,4.430703291298833,0.0,4389.451318801831,0.8804602751561884,616.73633901804,-137.54475061640358,-10.674604485144847,0.0,0.0,23.823237532313684,0.0,0.0,27.649683608884924,0.0,3868.580953468983,37.44269814161265,0.0,0.0,0.0,0.0,2607.045108436976,0.0,5297.921447202646,1224.0931468903937,1224.0931468903937,0.0,1224.0931468903912,1224.0931468903912,0.0,2.5011104298755527E-12,0.26490188826989175,0.08,
03-Jan 12:00:00,215.61353691343433,84.27467259111279,432.81339396617165,486.92492291891836,-1.6999741977221516,-271.311386005484,11.820841685518824,3.005465054539024,0.0,3866.4876665048673,11.009116290968896,276.8588059776522,-134.02950852245561,-10.138089540110508,-5.684341886080802E-14,0.0,22.384660158477793,0.0,0.0,24.940137891165545,0.0,3675.462544249169,34.226323391228526,0.0,0.0,0.0,0.0,2750.986659483111,0.0,8048.908106685756,890.2495613748296,890.2495613748296,0.0,890.24956137483,890.2495613748296,4.547473508864641E-13,0.0,0.2232370265719734,0.08,
03-Jan 13:00:00,214.99455306381935,65.01477886616429,517.2122479788602,541.3594784805221,-0.5058342637350783,-326.3649254167027,7.069703595579874,2.8053105121589206,0.0,4352.8577632130955,2.36225658165226,0.0,-102.20367408638755,-12.16093257281546,-2.842170943040401E-14,0.0,26.119724213003167,0.0,0.0,35.885881053963445,0.0,4402.854508023679,78.097744523183,0.0,0.0,0.0,0.0,751.0918933142436,0.0,8800.0,3573.6648701862523,3573.6648701862523,0.0,964.4370248227324,964.4370248227324,0.0,2609.22784536352,0.8060176331940315,0.08,
03-Jan 14:00:00,183.95650746203177,47.9943135270626,574.3204651462156,530.1215764608593,0.15832671609419524,-346.1650689988275,9.68350335746582,3.7678804749900414,0.0,4231.528877626623,4.587757985533524,324.49231147778494,-95.40141276014906,-10.917234844611523,-1.4210854715202004E-14,0.0,23.976737484860145,0.0,0.0,28.92099380302752,0.0,3955.869724480178,84.13230472337705,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,3871.7374197568006,3871.7374197568006,0.0,1224.0931468903912,1224.0931468903912,0.0,2647.6442728664097,0.8917577249845312,0.08,
03-Jan 15:00:00,102.9285203473905,32.39176083705271,478.6770795873446,375.47843734262045,0.2558392668919085,-272.54991699523,11.996959359440961,5.914504695197175,0.0,2928.4735112285753,30.242381895738216,215.68059127635166,-121.14737364063971,-7.651598147067358,0.0,0.0,18.516186164606957,0.0,0.0,14.206345227455138,0.0,2778.6269784521305,60.67718241654093,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,2717.9497960355898,2717.9497960355898,0.0,1595.0304641299035,1595.0304641299035,0.0,1122.9193319056862,0.8838384558454062,0.08,
03-Jan 16:00:00,17.059921978262718,17.059921978262718,0.0,15.316941784587408,-0.15701213835621886,1.7429801936753098,0.8855407025887477,0.43142648228579017,0.0,114.65979197164839,36.80464808798454,-8.881784197001252E-16,-6.488806542890853,-0.21544705262197578,1.7763568394002505E-15,0.0,5.921223272155541,0.0,0.0,0.011373782938654785,0.0,78.62680042408249,48.247026578305544,0.0,0.0,0.0,0.0,0.0,1998.6221761171878,6801.377823882813,2029.0019499629645,2029.0019499629645,0.0,2077.24897654127,2029.0019499629645,48.247026578305544,0.0,16.174351157692453,0.08,
03-Jan 17:00:00,0.0,0.0,0.0,0.0,-0.8878033331059694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.228803155752296,0.0,0.0,0.0,0.0,0.0,2411.092562056831,4390.285261825981,2357.8637589010787,2357.8637589010787,0.0,2411.092562056831,2357.8637589010787,53.228803155752296,0.0,0.0,0.08,
03-Jan 18:00:00,0.0,0.0,0.0,0.0,-1.7422818915767269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.48711048938887,0.0,0.0,0.0,0.0,0.0,2819.1236110202944,1571.161650805687,2757.636500530906,2757.636500530906,0.0,2819.1236110202944,2757.636500530906,61.48711048938887,0.0,0.0,0.08,
03-Jan 19:00:00,0.0,0.0,0.0,0.0,-2.596760450047484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.349477791809264,0.0,0.0,0.0,0.0,0.0,691.1616508056869,880.0,658.8121730138777,658.8121730138777,0.0,2670.74868412449,658.8121730138776,2011.9365111106124,1.1368683772161603E-13,0.0,0.08,
03-Jan 20:00:00,0.0,0.0,0.0,0.0,-3.4512390085182414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2225.623903437075,0.0,2225.623903437075,0.0,0.0,0.08,
03-Jan 21:00:00,0.0,0.0,0.0,0.0,-4.305717566988998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1706.3116593017573,0.0,1706.3116593017573,0.0,0.0,0.08,
03-Jan 22:00:00,0.0,0.0,0.0,0.0,-5.160196125459756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1483.74926895805,0.0,1483.74926895805,0.0,0.0,0.08,
03-Jan 23:00:00,0.0,0.0,0.0,0.0,-6.0146746839305125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
04-Jan 00:00:00,0.0,0.0,0.0,0.0,-6.849992410764312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
04-Jan 01:00:00,0.0,0.0,0.0,0.0,-6.995644979070403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
04-Jan 02:00:00,0.0,0.0,0.0,0.0,-7.141297547376495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
04-Jan 03:00:00,0.0,0.0,0.0,0.0,-7.286950115682585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
04-Jan 04:00:00,0.0,0.0,0.0,0.0,-7.432602683988676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,964.4370248227324,0.0,964.4370248227324,0.0,0.0,0.08,
04-Jan 05:00:00,0.0,0.0,0.0,0.0,-7.578255252294768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1224.0931468903912,0.0,1224.0931468903912,0.0,0.0,0.08,
04-Jan 06:00:00,0.0,0.0,0.0,0.0,-7.72390782060086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1595.0304641299035,0.0,1595.0304641299035,0.0,0.0,0.08,
04-Jan 07:00:00,0.0,0.0,0.0,0.0,-7.86956038890695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2003.0615130933675,0.0,2003.0615130933675,0.0,0.0,0.08,
04-Jan 08:00:00,0.20960570378657775,0.20960570378657775,0.0,0.0,-7.495702331286142,0.20960570378657775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2262.717635161026,0.0,2262.717635161026,0.0,0.0,0.08,
04-Jan 09:00:00,26.247231790912544,26.247231790912544,0.0,22.257607303203603,-6.628278489419119,3.989624487708941,1.2865237596147416,0.6030681635983302,0.0,166.81404596212244,39.93075726301788,-8.881784197001252E-16,-13.741105419969719,-0.3735906717801208,0.0,0.0,4.637389591110335,0.0,0.0,0.03389129751647321,0.0,136.32670390222754,16.63988020247325,0.0,0.0,0.0,0.0,0.0,0.0,880.0,119.68682369975431,119.68682369975431,0.0,2225.623903437075,119.68682369975431,2105.937079737321,0.0,0.6565749827427462,0.08,
04-Jan 10:00:00,85.66560591308468,62.20091918212222,111.02710297043215,143.69192112187582,-5.317749263630855,-58.02631520879115,9.433857189524435,2.8513519670471084,0.0,1076.220970995842,55.559624624888635,128.07543526498262,-95.43074169909345,-2.6957640521093817,0.0,0.0,6.758537837249094,0.0,0.0,1.7632837158355672,0.0,982.1905953040887,35.004119666640825,0.0,0.0,0.0,0.0,0.0,0.0,880.0,947.1864756374479,947.1864756374479,0.0,1595.0304641299035,947.1864756374479,647.8439884924557,0.0,0.8048586246792003,0.08,
04-Jan 11:00:00,155.59277365455355,89.99640469254915,236.20768641898428,299.80314473623196,-4.155821410939507,-144.2103710816784,13.838876146994266,3.248856112783338,0.0,2315.439228182161,45.976735432005306,283.74412115835855,-152.91178304382672,-5.836989286309178,-1.4210854715202004E-14,0.0,13.966054419083065,0.0,0.0,8.267092326732415,0.0,2122.2339971761176,37.44269814161265,0.0,0.0,0.0,0.0,860.6981521441112,0.0,1740.6981521441112,1224.0931468903937,1224.0931468903937,0.0,1224.0931468903912,1224.0931468903912,0.0,2.5011104298755527E-12,0.498533959913202,0.08,
04-Jan 12:00:00,133.95817698124034,95.6274889064015,125.57790192081019,217.05450510151553,-3.2065047175602865,-83.09632812027519,8.466009738757462,2.5213740079585336,0.0,1687.6897238958077,49.97941840205963,80.83052196157915,-122.58552624096423,-4.582761606124814,0.0,0.0,11.340085143701302,0.0,0.0,5.09592610978193,0.0,1667.6120601257753,34.226323391228526,0.0,0.0,0.0,0.0,743.1361753597176,0.0,2483.834327503829,890.2495613748298,890.2495613748298,0.0,890.24956137483,890.2495613748298,2.2737367544323206E-13,0.0,0.5007943599482918,0.08,
04-Jan 13:00:00,149.66582308564597,98.13551992906136,176.44341413052825,281.1006100252804,-2.5220963708383337,-131.43478693963442,7.978897527462293,2.6523188121880414,0.0,2215.1443342853104,47.756390154380455,-1.4210854715202004E-14,-138.22045236364988,-6.293770221563506,-1.4210854715202004E-14,0.0,14.67603584546363,0.0,0.0,9.611674676454196,0.0,2287.614456194225,35.20789115074214,0.0,0.0,0.0,0.0,1287.9695402207517,0.0,3771.803867724581,964.4370248227324,964.4370248227324,0.0,964.4370248227324,964.4370248227324,0.0,0.0,0.4189175467885569,0.08,
04-Jan 14:00:00,105.15569347175644,73.56652238682118,132.14358836393546,206.05132442141058,-2.140299944068758,-100.89563094965415,7.083983777912668,2.3825616258719764,0.0,1610.029340154356,50.102229466423346,85.715144591036,-112.96272442863035,-4.330799648591748,0.0,0.0,10.763618438130756,0.0,0.0,4.550961509077566,0.0,1576.1909102269105,37.44269814161265,0.0,0.0,0.0,0.0,314.65506519490407,0.0,4086.458932919485,1224.0931468903937,1224.0931468903937,0.0,1224.0931468903912,1224.093146890391,1.1368683772161603E-13,2.7284841053187847E-12,0.7253632043349977,0.08,
04-Jan 15:00:00,60.43292523478808,43.23189755854691,114.78708069080868,141.78679713816473,-2.0821483332258173,-81.35387190337664,5.865474518284936,2.510097685697477,0.0,1092.6379322109528,55.737186097895,51.594669885692596,-84.58492599759403,-2.918731417287225,7.105427357601002E-15,0.0,7.47276633240968,0.0,0.0,2.0670233224009147,0.0,1063.2699439874364,40.96936455171976,0.0,0.0,0.0,0.0,0.0,531.7605201424672,3554.698412777018,1554.0610995781838,1554.0610995781838,0.0,1595.0304641299035,1554.0610995781838,40.96936455171976,0.0,1.338285468831575,0.08,
04-Jan 16:00:00,8.13366674228144,8.13366674228144,0.0,0.0,-2.3777188212365137,8.13366674228144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.247026578305544,0.0,0.0,0.0,0.0,0.0,2077.24897654127,1477.4494362357477,2029.0019499629645,2029.0019499629645,0.0,2077.24897654127,2029.0019499629645,48.247026578305544,0.0,0.0,0.08,
04-Jan 17:00:00,0.0,0.0,0.0,0.0,-2.9171117037144776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.047408502851965,0.0,0.0,0.0,0.0,0.0,597.4494362357477,880.0,564.4020277328957,564.4020277328957,0.0,2411.092562056831,564.4020277328957,1846.6905343239353,0.0,0.0,0.08,
04-Jan 18:00:00,0.0,0.0,0.0,0.0,-3.5893394567895527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2819.1236110202944,0.0,2819.1236110202944,0.0,0.0,0.08,
04-Jan 19:00:00,0.0,0.0,0.0,0.0,-4.261567209864628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2670.74868412449,0.0,2670.74868412449,0.0,0.0,0.08,
04-Jan 20:00:00,0.0,0.0,0.0,0.0,-4.933794962939705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2225.623903437075,0.0,2225.623903437075,0.0,0.0,0.08,
04-Jan 21:00:00,0.0,0.0,0.0,0.0,-5.60602271601478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1706.3116593017573,0.0,1706.3116593017573,0.0,0.0,0.08,
04-Jan 22:00:00,0.0,0.0,0.0,0.0,-6.278250469089857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1483.74926895805,0.0,1483.74926895805,0.0,0.0,0.08,
04-Jan 23:00:00,0.0,0.0,0.0,0.0,-6.950478222164931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
05-Jan 00:00:00,0.0,0.0,0.0,0.0,-9.252298751791244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
05-Jan 01:00:00,0.0,0.0,0.0,0.0,-9.47369521375884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
05-Jan 02:00:00,0.0,0.0,0.0,0.0,-9.695091675726436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
05-Jan 03:00:00,0.0,0.0,0.0,0.0,-9.916488137694033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,816.0620979269274,0.0,816.0620979269274,0.0,0.0,0.08,
05-Jan 04:00:00,0.0,0.0,0.0,0.0,-10.13788459966163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,964.4370248227324,0.0,964.4370248227324,0.0,0.0,0.08,
05-Jan 05:00:00,0.0,0.0,0.0,0.0,-10.359281061629229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1224.0931468903912,0.0,1224.0931468903912,0.0,0.0,0.08,
05-Jan 06:00:00,0.0,0.0,0.0,0.0,-10.580677523596826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1595.0304641299035,0.0,1595.0304641299035,0.0,0.0,0.08,
05-Jan 07:00:00,0.0,0.0,0.0,0.0,-10.802073985564423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2003.0615130933675,0.0,2003.0615130933675,0.0,0.0,0.08,
05-Jan 08:00:00,0.7932354726850632,0.7932354726850632,0.0,0.0,-10.642099966277772,0.7932354726850632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2262.717635161026,0.0,2262.717635161026,0.0,0.0,0.08,
05-Jan 09:00:00,24.70830977533883,24.70830977533883,0.0,20.47945974702737,-10.117662308433813,4.228850028311459,1.183633898820813,0.5412613123586569,0.0,153.5998835485943,39.22382007775039,0.0,-13.679843068972133,-0.33863520868933594,-1.7763568394002505E-15,0.0,4.792690576897744,0.0,0.0,0.027878205070107853,0.0,123.57397296653751,16.008245506710917,0.0,0.0,0.0,0.0,0.0,0.0,880.0,107.56572745982659,107.56572745982659,0.0,2225.623903437075,107.56572745982658,2118.0581759772485,1.4210854715202004E-14,0.6413157237681991,0.08,
05-Jan 10:00:00,56.216269086408865,56.216269086408865,0.0,50.81495285079093,-9.261645348703516,5.401316235617934,2.9379142918447068,1.3811848356895708,0.0,380.80104199347187,51.181461788846164,0.0,-40.48570292407985,-1.007174126897195,0.0,0.0,3.493900938126611,0.0,0.0,0.24611463175322854,0.0,367.372441685723,30.087361607331616,0.0,0.0,0.0,0.0,0.0,0.0,880.0,337.2850800783915,337.2850800783915,0.0,1595.0304641299035,337.2850800783915,1257.745384051512,0.0,0.8104422406089361,0.08,
05-Jan 11:00:00,94.75080096174548,94.75080096174548,0.0,91.5960842249757,-8.502473786717141,3.1547167367697853,5.297013760570088,2.2570586658270337,0.0,688.3040766303586,56.160307460941034,0.0,-71.74143575599986,-1.9200174995025097,0.0,0.0,4.998835106503684,0.0,0.0,0.894458436104447,0.0,699.9119288823118,32.37649761600659,0.0,0.0,0.0,0.0,0.0,0.0,880.0,667.5354312663053,667.5354312663053,0.0,1224.0931468903912,667.5354312663053,556.5577156240859,0.0,0.8898440058583836,0.08,
05-Jan 12:00:00,100.47442087167337,100.47442087167337,0.0,96.45722269624683,-7.881878366306948,4.017198175426543,5.5779967538308295,2.3588259207870927,0.0,724.9820761771408,56.47398272126226,0.0,-73.77938673611497,-2.0247934764278375,0.0,0.0,5.26265477226049,0.0,0.0,0.994745482604525,0.0,738.0548734135564,32.3825594027714,0.0,0.0,0.0,0.0,0.0,0.0,880.0,705.6723140107849,705.6723140107849,0.0,890.24956137483,705.6723140107849,184.57724736404504,0.0,0.8932742004376544,0.08,
05-Jan 13:00:00,75.52900421787145,75.52900421787145,0.0,68.58006177278558,-7.433972468175505,6.948942445085862,3.9650880693437314,1.8076700135781951,0.0,514.3918172199834,53.972695693751554,-3.552713678800501E-15,-52.18535408466491,-1.3984492505953967,-7.105427357601002E-15,0.0,3.568948394172285,0.0,0.0,0.47450702629953695,0.0,509.9594694410202,33.78004915936439,0.0,0.0,0.0,0.0,0.0,0.0,880.0,476.1794202816558,476.1794202816558,0.0,964.4370248227324,476.1794202816558,488.2576045410766,0.0,0.847791806599374,0.08,
05-Jan 14:00:00,74.44944745837329,74.44944745837329,0.0,71.02381959498463,-7.18337693856075,3.425627863388655,4.107123486006445,1.7842251155712674,0.0,533.4349374360025,54.41393678279927,0.0,-53.64604288241697,-1.4531688173886035,-3.552713678800501E-15,0.0,3.71359400616862,0.0,0.0,0.5123674129892325,0.0,529.8942509338511,33.78130264508749,0.0,0.0,0.0,0.0,0.0,0.0,880.0,496.1129482887636,496.1129482887636,0.0,1224.0931468903912,496.1129482887636,727.9801986016275,0.0,0.8528899610272799,0.08,
05-Jan 15:00:00,39.291817591876374,39.291817591876374,0.0,35.147328954321324,-7.1438667110554235,4.14448863755505,2.031995181829277,0.9604868679158266,0.0,263.3481961484792,48.168155563040536,0.0,-24.870114874098228,-0.6480907949888535,0.0,0.0,4.145106083594291,0.0,0.0,0.10189237895390053,0.0,236.45124779197755,22.039797359181428,0.0,0.0,0.0,0.0,0.0,0.0,880.0,214.41145043279613,214.41145043279613,0.0,1595.0304641299035,214.41145043279607,1380.6190136971074,5.684341886080802E-14,0.7448556453352152,0.08,
05-Jan 16:00:00,3.03382534066557,3.03382534066557,0.0,0.0,-7.116779687306615,3.03382534066557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2077.24897654127,0.0,2077.24897654127,0.0,0.0,0.08,
05-Jan 17:00:00,0.0,0.0,0.0,0.0,-7.030440802700371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2411.092562056831,0.0,2411.092562056831,0.0,0.0,0.08,
05-Jan 18:00:00,0.0,0.0,0.0,0.0,-6.812437537114756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2819.1236110202944,0.0,2819.1236110202944,0.0,0.0,0.08,
05-Jan 19:00:00,0.0,0.0,0.0,0.0,-6.594434271529145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2670.74868412449,0.0,2670.74868412449,0.0,0.0,0.08,
05-Jan 20:00:00,0.0,0.0,0.0,0.0,-6.37643100594353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2225.623903437075,0.0,2225.623903437075,0.0,0.0,0.08,
